CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
12-30-0057-46,12-107,SAN MARCOS,LA BLANCA,COLEGIO PRIVADO URBANO MIXTO LICEO MODERNO,CABECERA MUNICIPAL,58899435,JUAN JOSE TOBAR TEBALAN,MELVI WALDIR HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-30-0065-46,12-093,SAN MARCOS,LA BLANCA,"COLEGIO PRIVADO URBANO MIXTO ""LICEO MODERNO""",CABECERA MUNICIPAL,58899435,JUAN JOSA TOBAR TEBALAN,MELVI WALDIR HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-30-0069-46,12-107,SAN MARCOS,LA BLANCA,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",PARCELAMIENTO CHIQUIRINES,45454204,JUAN JOSE TOBAR TEBALAN,GERMAN DANIEL MARIDA JOACHAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0072-46,12-107,SAN MARCOS,LA BLANCA,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",PARCELAMIENTO CHIQUIRINES,45454204,JUAN JOSE TOBAR TEBALAN,GERMAN DANIEL MARIDA JOACHAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-30-0073-46,12-107,SAN MARCOS,LA BLANCA,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",PARCELAMIENTO CHIQUIRINES,45454204,JUAN JOSE TOBAR TEBALAN,GERMAN DANIEL MARIDA JOACHAN,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SAN MARCOS
12-30-0079-46,12-107,SAN MARCOS,LA BLANCA,"CENTRO EDUCATIVO ""CRISTO EL SALVADOR"" FE Y ALEGRAA NO. 03",CABECERA MUNICIPAL,57109332,JUAN JOSE TOBAR TEBALAN,MARVIN FERNANDO RODRAGUEZ MALDONADO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0080-46,12-107,SAN MARCOS,LA BLANCA,"""COLEGIO EDUCATIVO MIXTO LUNA AZUL -CEMLA-""",PARCELAMIENTO CHIQUIRINES,45454204,JUAN JOSE TOBAR TEBALAN,BETY PATRICIA OXLAJ PAREZ DE LAPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SAN MARCOS
12-30-0082-46,12-093,SAN MARCOS,LA BLANCA,"COLEGIO PRIVADO URBANO MIXTO ""LICEO MODERNO""",CABECERA MUNICIPAL,30296022,JUAN JOSA TOBAR TEBALAN,MELVI WALDIR HURTADO CIFUENTES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SAN MARCOS
06-01-0039-46,06-001,SANTA ROSA,CUILAPA,"ESCUELA NACIONAL DE CIENCIAS COMERCIALES ""PROFESOR JORGE HUGO BARILLAS MANDEZ",LOTIFICACION BELLA VISTA EL CALVARIO,78205504,IRMA YOLANDA CHACON ARROYO,CARLA SELENE FORTUNY HERNANDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0040-46,06-001,SANTA ROSA,CUILAPA,LICEO CUILAPA,CABECERA MUNICIPAL,58560517,IRMA YOLANDA CHACON ARROYO,NERY FRANCISCO MAURICIO LAPEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SANTA ROSA
06-01-0091-46,06-001,SANTA ROSA,CUILAPA,"COLEGIO TECNOLOGICO MODERNO ""NUESTRA SEAORA DE LA ASUNCION""","ALDEA GUACAMAYAS, VILLA LAURA",41064795,IRMA YOLANDA CHACON ARROYO,JULIO HILARIO SANCHEZ CARILLO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0099-46,06-001,SANTA ROSA,CUILAPA,ESCUELA NORMAL INTERCULTURAL,"LOTIFICACIAN BELLA VISTA, BARRIO EL CALVARIO",78865480,IRMA YOLANDA CHACON ARROYO,ANGELA RAQUEL DIVAS QUEVEDO DE RAMIREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0103-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,"COLONIA CHINA, BARRIO LA PARROQUIA",78865470,IRMA YOLANDA CHACON ARROYO,CASAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-01-0105-46,06-039,SANTA ROSA,CUILAPA,"CENTRO DE EDUCACIAN EXTRAESCOLAR -CEEX- ""COOPERATIVA EL RECUERDO""",CENTRO CULTURAL DE LAS AMERICAS 5 CALLE 1-09 ZONA 1,78866063,JORGE BALDOMERO GONZALEZ BARRERA,ALEYDA MARGARITA MONTENEGRO HERNANDEZ DE CRUZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-01-0107-46,06-001,SANTA ROSA,CUILAPA,"COLEGIO PARTICULAR MIXTO ""DIVINO NIAO""",COLONIA BELLA VISTA,59495525,IRMA YOLANDA CHACON ARROYO,CASAR ARMANDO CORONADO FRANCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-01-0108-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO BILINGAE SANTA FAMILIA,"KILOMETRO 57.5 CARRETERA AL SALVADOR, ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA",77254514,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0109-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO BILINGAE SANTA FAMILIA,"KILOMETRO 57.5 CARRETERA AL SALVADOR, ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA",77254514,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-0110-46,06-039,SANTA ROSA,CUILAPA,"PROGRAMA NACIONAL DE EDUCACIAN ALTERNATIVA, PRONEA","4A. CALLE 2-55 ZONA 4, BARRIO EL LLANITO, CUILAPA, SANTA ROSA",78865957,JORGE BALDOMERO GONZALEZ BARRERA,JORGE BALDOMERO GONZALEZ BARRERA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,SANTA ROSA
06-01-0116-46,06-039,SANTA ROSA,CUILAPA,"CENTRO DE EDUCACIAN EXTRAESCOLAR ""SANTA ROSITA""",CENTRO PREVENTIVO EL BOQUERON,30157695,JORGE BALDOMERO GONZALEZ BARRERA,GRICELDA ESCOBAR LEMUS,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-1070-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO BILINGUE SANTA FAMILIA,ALDEA SAN JUAN DE ARANA,77254514,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-1240-46,06-001,SANTA ROSA,CUILAPA,COLEGIO PARTICULAR MIXTO JOHN FITZGERALD KENNEDY,COLONIA BELLA VISTA,55174049,IRMA YOLANDA CHACON ARROYO,NERY FRANCISCO MAURICIO LAPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-01-1675-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNOLOGICO BILINGUE EL HERMANO PEDRO,"COLONIA CHINA, BARRIO LA PARROQUIA",78865470,IRMA YOLANDA CHACON ARROYO,CESAR AUGUSTO MIRANDA QUINTANILLA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-01-1989-46,06-001,SANTA ROSA,CUILAPA,COLEGIO TECNICO INDUSTRIAL EMANUEL,"2A. AVENIDA 1-53 ZONA 4, BARRIO EL LLANITO",78207936,IRMA YOLANDA CHACON ARROYO,NELSON DARWIN GEOVANY DAAZ AGUILAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0005-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO MIXTO DE DIVERSIFICADO POR COOPERATIVA DE ENSEAANZA TECNOLOGICO DE SURORIENTE,KM 55 CARRETERA A EL SALVADOR,78232493,ABNER WILFREDO MARTINEZ ARGUETA,RAMIRO BAILON,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA
06-02-0020-46,06-027,SANTA ROSA,BARBERENA,"COLEGIO TECNOLOGICO MIXTO BILINGUE ""BELEN""","5A. AVENIDA 0-24, ZONA 1, BARRIO LA IGLESIA",78871717,ABNER WILFREDO MARTINEZ ARGUETA,ERWIN FEDERICO ZEA GARCAA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0022-46,06-027,SANTA ROSA,BARBERENA,COLEGIO TECNICO INTEGRADO,"LOTE 10, COLONIA LAS ESTRELLAS",78870936,ABNER WILFREDO MARTINEZ ARGUETA,ALLAN PAOLO GIRAN JIMANEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0030-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,"4A. CALLE 8-36, ZONA 1",78445005,ABNER WILFREDO MARTINEZ ARGUETA,KARLA JULISA ROMERO SERRANO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0032-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,"4A. CALLE 8-36, ZONA 1",78445005,ABNER WILFREDO MARTINEZ ARGUETA,ELMA JANETH RAMIREZ SANDOVAL DE GALINDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0037-46,06-027,SANTA ROSA,BARBERENA,"LICEO ""SAN ANTONIO""","LOTE 30, SECTOR EL CAMPO ALDEA FRAY BARTOLOMA DE LAS CASAS",50194872,ABNER WILFREDO MARTINEZ ARGUETA,RINALDA MARILA MORALES CARDONA DE SOLARES,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0038-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO MIXTO DIVERSIFICADO POR COOPERATIVA DE ENSEAANZA TECNOLAGICO DE SURORIENTE,CABECERA MUNICIPAL,78232493,ABNER WILFREDO MARTINEZ ARGUETA,GLORIA LIZBETH CASTAAEDA BARRERA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0076-46,06-039,SANTA ROSA,BARBERENA,"CENTRO DE EDUCACIAN EXTRAESCOLAR ""ESCUELA DE CAFICULTURA""",FINCA LAS FLORES,31692818,JORGE BALDOMERO GONZALEZ BARRERA,WENDY CAROLINA FUENTES ALVARADO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0077-46,06-027,SANTA ROSA,BARBERENA,"COLEGIO PARTICULAR MIXTO ""SAN FRANCISCO DE ASAS""",BARRIO SAN GABRIEL,78871692,ABNER WILFREDO MARTINEZ ARGUETA,KEVYN RENATO GIRAN JIMANEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0079-46,06-027,SANTA ROSA,BARBERENA,"LICEO ""SAN ANTONIO""","LOTE 30, SECTOR EL CAMPO ALDEA FRAY BARTOLOMA DE LAS CASAS",41412533,ABNER WILFREDO MARTINEZ ARGUETA,SANDRA YANINA SANCIVIRINI MUAOZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0080-46,06-027,SANTA ROSA,BARBERENA,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",78227801,ABNER WILFREDO MARTINEZ ARGUETA,GUILLERMO ARTURO LINARES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0081-46,06-027,SANTA ROSA,BARBERENA,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",78227801,ABNER WILFREDO MARTINEZ ARGUETA,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0083-46,06-027,SANTA ROSA,BARBERENA,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",78227801,ABNER WILFREDO MARTINEZ ARGUETA,GUILLERMO ARTURO LINARES VELASQUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),SANTA ROSA
06-02-0084-46,06-027,SANTA ROSA,BARBERENA,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",78227801,ABNER WILFREDO MARTINEZ ARGUETA,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),SANTA ROSA
06-02-0085-46,06-027,SANTA ROSA,BARBERENA,"INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA ""CRISTO VIVE""","4A. AVENIDA 1-074, ZONA 1",78227801,ABNER WILFREDO MARTINEZ ARGUETA,JOSE ANTONIO CORTEZ RAMIREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0088-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSA,A LA PAR DEL OBISPADO DE LA DIACESIS DE SANTA ROSA DE LIMA Y PASTORAL SOCIAL CARITAS ALDEA UTZUMAZATE,78871400,ABNER WILFREDO MARTINEZ ARGUETA,EDGAR AMARILDO GIRON JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-0091-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO BILINGAE CAMPO VERDE,"4TA. CALLE FINAL BARBERENA, SANTA ROSA",78870260,ABNER WILFREDO MARTINEZ ARGUETA,HENRY MANRIQUE RODAS HERNANDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,MATUTINA,MIXTO,SANTA ROSA
06-02-0092-46,06-001,SANTA ROSA,BARBERENA,COLEGIO PARTICULAR MIXTO BILINGAE SANTA FAMILIA,"KILOMETRO 57.5 CARRETERA AL SALVADOR, ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA ALDEA SAN JUAN DE ARANA, CUILAPA, SANTA ROSA",77254514,IRMA YOLANDA CHACON ARROYO,DAVID GUILLERMO BARRIENTOS VALDEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0093-46,06-027,SANTA ROSA,BARBERENA,"COLEGIO MIXTO ""SAN JOSA""","ALDEA UTZUMAZATE BARBERENA, SANTA ROSA",78871400,ABNER WILFREDO MARTINEZ ARGUETA,ELIO NOA LAPEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),SANTA ROSA
06-02-0448-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,4A. CALLE 8-36 ZONA 1,78445005,ABNER WILFREDO MARTINEZ ARGUETA,ELMA JANETH RAMAREZ SANDOVAL DE GALINDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-0469-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO PARTICULAR MIXTO DE MERCADOTECNIA Y PUBLICIDAD DE SURORIENTE,"4A. CALLE 8-36, ZONA 1",78445005,ABNER WILFREDO MARTINEZ ARGUETA,ELMA JANETH RAMAREZ SANDOVAL DE GALINDO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-1094-46,06-027,SANTA ROSA,BARBERENA,COLEGIO LICEO MIXTO GUADALUPANO,"5A. AVENIDA 2-37 ZONA 1, BARRIO LA IGLESIA",78871327,ABNER WILFREDO MARTINEZ ARGUETA,MARIO ROLANDO GIRAN CORDERO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-1242-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,A LA PAR DEL OBISPADO DE LA DIACESIS DE SANTA ROSA DE LIMA Y PASTORAL SOCIAL CARITAS ALDEA UTZUMAZATE,78871400,ABNER WILFREDO MARTINEZ ARGUETA,ELIO NOA LAPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-02-1941-46,06-027,SANTA ROSA,BARBERENA,COLEGIO MIXTO SAN JOSE,A LA PAR DEL OBISPADO DE LA DIACESIS DE SANTA ROSA DE LIMA Y PASTORAL SOCIAL CARITAS ALDEA UTZUMAZATE,78871400,ABNER WILFREDO MARTINEZ ARGUETA,EDGAR AMARILDO GIRAN JIMANEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-02-1998-46,06-027,SANTA ROSA,BARBERENA,INSTITUTO TECNOLOGICO PRIVADO DE SANTA ROSA CRISTO VIVE,4A. AVENIDA 1-074 ZONA 1,78227801,ABNER WILFREDO MARTINEZ ARGUETA,JOSA ANTONIO CORTAZ RAMAREZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-03-0021-46,06-005,SANTA ROSA,SANTA ROSA DE LIMA,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,55741223,DELIA JUDITH HERNANDEZ CARIAS,ADONIAS ELUZAA MORAN GODOY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-03-1829-46,06-005,SANTA ROSA,SANTA ROSA DE LIMA,LICEO MIXTO DE EDUCACION PRESBITERO GUILLERMO JAGENEAU,ALDEA LAGUNA PEREIRA,55789212,DELIA JUDITH HERNANDEZ CARIAS,ROSAURA BARRIENTOS CALDERAN DE GONZALEZ,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-04-0028-46,06-006,SANTA ROSA,CASILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CALLE PRINCIPAL,41280696,TELMA CECIBEL GARCIA AGUILAR DE ORANTES,OBED GAMALIELGARCAA PAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-04-0029-46,06-024,SANTA ROSA,CASILLAS,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,ALDEA AYARZA,48534442,PABLO DE JESUS SANTOS ALVAREZ,FLOR DE MARAA PAREZ LIMA,DIVERSIFICADO,OFICIAL,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-04-0045-46,06-024,SANTA ROSA,CASILLAS,CENTRO EDUCATIVO AYARZA CEA,ALDEA AYARZA,54827897,PABLO DE JESUS SANTOS ALVAREZ,GLENDA AMARILIS ARRIAGA MEDRANO,DIVERSIFICADO,PRIVADO,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-04-0046-46,06-006,SANTA ROSA,CASILLAS,INSTITUTO POR COOPERATIVA DE DIVERSIFICADO,CABECERA MUNICIPAL,31108329,TELMA CECIBEL GARCIA AGUILAR DE ORANTES,AURA ENCARNACIAN CORTAZ GARCAA DE ARRIAGA,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-05-0009-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,CABECERA MUNICIPAL,47372435,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,LIGIA GABRIELA MELANDEZ LAPEZ DE PAREZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-05-0018-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,"LICEO ""SAN RAFAEL""",BARRIO EL BORBOLLAN,45632037,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,JUAN MIGUEL SOLARES MELGAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-05-0021-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,"BARRIO EL BORBOLLAN, ZONA 0",45632037,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,JUAN MIGUEL SOLARES MELGAR,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-05-0028-46,06-007,SANTA ROSA,SAN RAFAEL LAS FLORES,LICEO SAN RAFAEL,BARRIO EL BORBOLLAN SAN RAFAEL LAS FLORES,45632037,MIRNA ARACELY MORALES ALVAREZ DE CAMEY,MARITZA FLORIDALMA LOY OLIVA DOMANGUEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-06-0016-46,06-008,SANTA ROSA,ORATORIO,INSTITUTO NACIONAL DE EDUCACIAN DIVERSIFICADA,CABECERA MUNICIPAL,41512870,ADELSO FRANCO FLORES,MAURA ASUCENA ROMERO DE RAMOS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-06-0023-46,06-009,SANTA ROSA,ORATORIO,"COLEGIO PARTICULAR MIXTO BILINGAE ""VILLA REAL""",CABECERA MUNICIPAL,78804742,ADELSO FRANCO FLORES,HECTOR MANUEL MORAN DIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-06-0024-46,06-008,SANTA ROSA,ORATORIO,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEAANZA,CABECERA MUNICIPAL,42231004,ADELSO FRANCO FLORES,FERNANDO ARREDONDO SALAZAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-06-0025-46,06-009,SANTA ROSA,ORATORIO,INSTITUTO DE EDUCACIAN DIVERSIFICADA POR COOPERATIVA DE ENSEAANZA,"ALDEA LA PROVIDENCIA ORATORIO, SANTA ROSA",51640209,ADELSO FRANCO FLORES,MARAA LUISA GODOY PALMA,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
06-06-0026-46,06-009,SANTA ROSA,ORATORIO,INSTITUTO DE EDUCACIAN DIVERSIFICADA POR COOPERATIVA DE ENSEAANZA,"ALDEA LAS CABEZAS ORATORIO, SANTA ROSA",32186722,ADELSO FRANCO FLORES,FLOR DE MARAA GARCAA BARCO,DIVERSIFICADO,COOPERATIVA,RURAL,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),SANTA ROSA
06-06-1797-46,06-008,SANTA ROSA,ORATORIO,COLEGIO PARTICULAR MIXTO BILINGUE 'VILLA REAL',01 CALLE 05-005 ZONA 0 ORATORIO,78804742,ADELSO FRANCO FLORES,HACTOR MANUEL MORAN DIVAS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,SANTA ROSA
06-06-1841-46,06-008,SANTA ROSA,ORATORIO,INSTITUTO DIVERSIFICADO POR COOPERATIVA DE ENSEAANZA,CALLE DEL INSTITUTO,41898187,ADELSO FRANCO FLORES,FERNANDO ARREDONDO SALAZAR,DIVERSIFICADO,COOPERATIVA,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),SANTA ROSA
